id,n_trn,source,trn,registry
tri01786,1,ictrp,CTRI/2020/05/025091,CTRI
tri01787,1,ictrp,CTRI/2020/05/025114,CTRI
tri01788,1,ictrp,CTRI/2020/05/025156,CTRI
tri01789,1,ictrp,CTRI/2020/05/025162,CTRI
tri01790,1,ictrp,CTRI/2020/05/025161,CTRI
tri01791,1,ictrp,CTRI/2020/05/025166,CTRI
tri01792,1,ictrp,CTRI/2020/05/025178,CTRI
tri01793,1,ictrp,CTRI/2020/05/025167,CTRI
tri01794,1,ictrp,CTRI/2020/05/025171,CTRI
tri01795,1,ictrp,NCT04273321,ClinicalTrials.gov
tri01796,1,ictrp,NCT04278963,ClinicalTrials.gov
tri01797,1,ictrp,NCT04310865,ClinicalTrials.gov
tri01798,1,ictrp,NCT04322396,ClinicalTrials.gov
tri01799,1,ictrp,NCT04334512,ClinicalTrials.gov
tri01800,1,ictrp,NCT04335084,ClinicalTrials.gov
tri01801,1,ictrp,NCT04340219,ClinicalTrials.gov
tri01802,1,ictrp,NCT04340544,ClinicalTrials.gov
tri01802,2,ictrp,EUCTR2020-001512-26,EudraCT
tri01803,1,ictrp,NCT04344015,ClinicalTrials.gov
tri01804,1,ictrp,NCT04346147,ClinicalTrials.gov
tri01805,1,ictrp,NCT04346199,ClinicalTrials.gov
tri01805,2,ictrp,EUCTR2020-001644-25,EudraCT
tri01805,3,ictrp,PER-018-20,REPEC
tri01806,1,ictrp,NCT04347915,ClinicalTrials.gov
tri01807,1,ictrp,NCT04353323,ClinicalTrials.gov
tri01808,1,ictrp,NCT04354389,ClinicalTrials.gov
tri01809,1,ictrp,NCT04355871,ClinicalTrials.gov
tri01810,1,ictrp,NCT04356690,ClinicalTrials.gov
tri01811,1,ictrp,NCT04365985,ClinicalTrials.gov
tri01812,1,ictrp,NCT04366271,ClinicalTrials.gov
tri01812,2,ictrp,EUCTR2020-001450-22,EudraCT
tri01813,1,ictrp,NCT04370821,ClinicalTrials.gov
tri01814,1,ictrp,NCT04372056,ClinicalTrials.gov
tri01815,1,ictrp,NCT04373135,ClinicalTrials.gov
tri01816,1,ictrp,NCT04375046,ClinicalTrials.gov
tri01817,1,ictrp,NCT04375709,ClinicalTrials.gov
tri01818,1,ictrp,NCT04376476,ClinicalTrials.gov
tri01819,1,ictrp,NCT04377490,ClinicalTrials.gov
tri01820,1,ictrp,NCT04377607,ClinicalTrials.gov
tri01821,1,ictrp,NCT04378686,ClinicalTrials.gov
tri01822,1,ictrp,NCT04379271,ClinicalTrials.gov
tri01822,2,ictrp,EUCTR2020-001264-28,EudraCT
tri01823,1,ictrp,NCT04379453,ClinicalTrials.gov
tri01824,1,ictrp,NCT04379492,ClinicalTrials.gov
tri01825,1,ictrp,NCT04379544,ClinicalTrials.gov
tri01826,1,ictrp,NCT04380376,ClinicalTrials.gov
tri01827,1,ictrp,NCT04380688,ClinicalTrials.gov
tri01828,1,ictrp,NCT04380714,ClinicalTrials.gov
tri01829,1,ictrp,NCT04380727,ClinicalTrials.gov
tri01830,1,ictrp,NCT04380766,ClinicalTrials.gov
tri01831,1,ictrp,NCT04380779,ClinicalTrials.gov
tri01832,1,ictrp,NCT04380792,ClinicalTrials.gov
tri01833,1,ictrp,NCT04380909,ClinicalTrials.gov
tri01834,1,ictrp,NCT04380935,ClinicalTrials.gov
tri01835,1,ictrp,NCT04380987,ClinicalTrials.gov
tri01836,1,ictrp,NCT04381000,ClinicalTrials.gov
tri01837,1,ictrp,NCT04381052,ClinicalTrials.gov
tri01838,1,ictrp,NCT04381273,ClinicalTrials.gov
tri01839,1,ictrp,NCT04381286,ClinicalTrials.gov
tri01840,1,ictrp,NCT04381312,ClinicalTrials.gov
tri01841,1,ictrp,NCT04381338,ClinicalTrials.gov
tri01842,1,ictrp,NCT04381364,ClinicalTrials.gov
tri01842,2,ictrp,EUCTR2020-001928-34,EudraCT
tri01843,1,ictrp,NCT04381377,ClinicalTrials.gov
tri01844,1,ictrp,NCT04381819,ClinicalTrials.gov
tri01845,1,ictrp,NCT04381858,ClinicalTrials.gov
tri01846,1,ictrp,NCT04381871,ClinicalTrials.gov
tri01847,1,ictrp,NCT04382092,ClinicalTrials.gov
tri01848,1,ictrp,NCT04382131,ClinicalTrials.gov
tri01849,1,ictrp,NCT04382196,ClinicalTrials.gov
tri01850,1,ictrp,NCT04382235,ClinicalTrials.gov
tri01851,1,ictrp,NCT04382469,ClinicalTrials.gov
tri01852,1,ictrp,NCT04382534,ClinicalTrials.gov
tri01853,1,ictrp,NCT04382560,ClinicalTrials.gov
tri01854,1,ictrp,NCT04382625,ClinicalTrials.gov
tri01855,1,ictrp,NCT04382729,ClinicalTrials.gov
tri01856,1,ictrp,NCT04382755,ClinicalTrials.gov
tri01857,1,ictrp,NCT04382781,ClinicalTrials.gov
tri01858,1,ictrp,NCT04382846,ClinicalTrials.gov
tri01859,1,ictrp,NCT04382924,ClinicalTrials.gov
tri01860,1,ictrp,NCT04383002,ClinicalTrials.gov
tri01861,1,ictrp,NCT04383574,ClinicalTrials.gov
tri01862,1,ictrp,NCT04383587,ClinicalTrials.gov
tri01863,1,ictrp,NCT04383626,ClinicalTrials.gov
tri01864,1,ictrp,NCT04383652,ClinicalTrials.gov
tri01865,1,ictrp,NCT04383886,ClinicalTrials.gov
tri01866,1,ictrp,NCT04384029,ClinicalTrials.gov
tri01867,1,ictrp,NCT04384250,ClinicalTrials.gov
tri01868,1,ictrp,NCT04384380,ClinicalTrials.gov
tri01869,1,ictrp,NCT04384419,ClinicalTrials.gov
tri01870,1,ictrp,NCT04384471,ClinicalTrials.gov
tri01871,1,ictrp,NCT04384549,ClinicalTrials.gov
tri01871,2,ictrp,EUCTR2020-001678-31,EudraCT
tri01872,1,ictrp,NCT04384588,ClinicalTrials.gov
tri01873,1,ictrp,NCT04385212,ClinicalTrials.gov
tri01874,1,ictrp,NCT04385576,ClinicalTrials.gov
tri01875,1,ictrp,NCT04278404,ClinicalTrials.gov
tri01876,1,ictrp,NCT04307459,ClinicalTrials.gov
tri01877,1,ictrp,NCT04311398,ClinicalTrials.gov
tri01878,1,ictrp,NCT04323644,ClinicalTrials.gov
tri01879,1,ictrp,NCT04324684,ClinicalTrials.gov
tri01880,1,ictrp,NCT04328961,ClinicalTrials.gov
tri01881,1,ictrp,NCT04331886,ClinicalTrials.gov
tri01882,1,ictrp,NCT04334148,ClinicalTrials.gov
tri01883,1,ictrp,NCT04335097,ClinicalTrials.gov
tri01884,1,ictrp,NCT04335162,ClinicalTrials.gov
tri01885,1,ictrp,NCT04339998,ClinicalTrials.gov
tri01886,1,ictrp,NCT04340050,ClinicalTrials.gov
tri01887,1,ictrp,NCT04340349,ClinicalTrials.gov
tri01888,1,ictrp,NCT04341415,ClinicalTrials.gov
tri01889,1,ictrp,NCT04342728,ClinicalTrials.gov
tri01890,1,ictrp,NCT04344002,ClinicalTrials.gov
tri01891,1,ictrp,NCT04344119,ClinicalTrials.gov
tri01892,1,ictrp,NCT04345159,ClinicalTrials.gov
tri01893,1,ictrp,NCT04347538,ClinicalTrials.gov
tri01894,1,ictrp,NCT04350476,ClinicalTrials.gov
tri01895,1,ictrp,NCT04352348,ClinicalTrials.gov
tri01896,1,ictrp,NCT04352751,ClinicalTrials.gov
tri01897,1,ictrp,NCT04352933,ClinicalTrials.gov
tri01897,2,ictrp,EUCTR2020-001331-26,EudraCT
tri01898,1,ictrp,NCT04353206,ClinicalTrials.gov
tri01899,1,ictrp,NCT04354259,ClinicalTrials.gov
tri01900,1,ictrp,NCT04354831,ClinicalTrials.gov
tri01901,1,ictrp,NCT04355624,ClinicalTrials.gov
tri01902,1,ictrp,NCT04357431,ClinicalTrials.gov
tri01903,1,ictrp,NCT04357457,ClinicalTrials.gov
tri01903,2,ictrp,EUCTR2020-001909-22,EudraCT
tri01904,1,ictrp,NCT04358029,ClinicalTrials.gov
tri01905,1,ictrp,NCT04361565,ClinicalTrials.gov
tri01906,1,ictrp,NCT04362085,ClinicalTrials.gov
tri01907,1,ictrp,NCT04362930,ClinicalTrials.gov
tri01908,1,ictrp,NCT04363333,ClinicalTrials.gov
tri01909,1,ictrp,NCT04364009,ClinicalTrials.gov
tri01909,2,ictrp,EUCTR2020-001734-36,EudraCT
tri01910,1,ictrp,NCT04364698,ClinicalTrials.gov
tri01911,1,ictrp,NCT04364802,ClinicalTrials.gov
tri01912,1,ictrp,NCT04365166,ClinicalTrials.gov
tri01913,1,ictrp,NCT04365257,ClinicalTrials.gov
tri01914,1,ictrp,NCT04365335,ClinicalTrials.gov
tri01915,1,ictrp,NCT04365517,ClinicalTrials.gov
tri01916,1,ictrp,NCT04365725,ClinicalTrials.gov
tri01917,1,ictrp,NCT04367077,ClinicalTrials.gov
tri01918,1,ictrp,NCT04368221,ClinicalTrials.gov
tri01919,1,ictrp,NCT04378712,ClinicalTrials.gov
tri01920,1,ictrp,NCT04378777,ClinicalTrials.gov
tri01921,1,ictrp,NCT04378920,ClinicalTrials.gov
tri01922,1,ictrp,NCT04379076,ClinicalTrials.gov
tri01923,1,ictrp,NCT04379258,ClinicalTrials.gov
tri01924,1,ictrp,NCT04380896,ClinicalTrials.gov
tri01925,1,ictrp,NCT04381988,ClinicalTrials.gov
tri01926,1,ictrp,NCT04382391,ClinicalTrials.gov
tri01927,1,ictrp,NCT04383470,ClinicalTrials.gov
tri01928,1,ictrp,NCT04384042,ClinicalTrials.gov
tri01929,1,ictrp,NCT04384614,ClinicalTrials.gov
tri01930,1,ictrp,NCT04384731,ClinicalTrials.gov
tri01931,1,ictrp,NCT04384887,ClinicalTrials.gov
tri01932,1,ictrp,NCT04384900,ClinicalTrials.gov
tri01933,1,ictrp,NCT04384926,ClinicalTrials.gov
tri01934,1,ictrp,NCT04385017,ClinicalTrials.gov
tri01935,1,ictrp,NCT04385043,ClinicalTrials.gov
tri01936,1,ictrp,NCT04385069,ClinicalTrials.gov
tri01937,1,ictrp,NCT04385095,ClinicalTrials.gov
tri01937,2,ictrp,EUCTR2020-001023-14,EudraCT
tri01937,3,ictrp,ISRCTN14241621,ISRCTN
tri01938,1,ictrp,NCT04385108,ClinicalTrials.gov
tri01939,1,ictrp,NCT04385121,ClinicalTrials.gov
tri01940,1,ictrp,NCT04385199,ClinicalTrials.gov
tri01941,1,ictrp,NCT04385264,ClinicalTrials.gov
tri01942,1,ictrp,NCT04385771,ClinicalTrials.gov
tri01943,1,ictrp,NCT04385797,ClinicalTrials.gov
tri01944,1,ictrp,NCT04385823,ClinicalTrials.gov
tri01945,1,ictrp,NCT04385914,ClinicalTrials.gov
tri01946,1,ictrp,NCT04386044,ClinicalTrials.gov
tri01947,1,ictrp,NCT04386070,ClinicalTrials.gov
tri01947,2,ictrp,EUCTR2020-001448-24,EudraCT
tri01948,1,ictrp,NCT04386083,ClinicalTrials.gov
tri01949,1,ictrp,NCT04386109,ClinicalTrials.gov
tri01950,1,ictrp,NCT04386239,ClinicalTrials.gov
tri01951,1,ictrp,NCT04386395,ClinicalTrials.gov
tri01952,1,ictrp,NCT04386460,ClinicalTrials.gov
tri01953,1,ictrp,NCT04386512,ClinicalTrials.gov
tri01954,1,ictrp,NCT04386551,ClinicalTrials.gov
tri01955,1,ictrp,NCT04386564,ClinicalTrials.gov
tri01956,1,ictrp,NCT04386759,ClinicalTrials.gov
tri01957,1,ictrp,NCT04387279,ClinicalTrials.gov
tri01958,1,ictrp,NCT04387292,ClinicalTrials.gov
tri01959,1,ictrp,NCT04387643,ClinicalTrials.gov
tri01960,1,ictrp,NCT04387786,ClinicalTrials.gov
tri01961,1,ictrp,NCT04387929,ClinicalTrials.gov
tri01962,1,ictrp,NCT04387955,ClinicalTrials.gov
tri01963,1,ictrp,NCT04387968,ClinicalTrials.gov
tri01964,1,ictrp,NCT04388410,ClinicalTrials.gov
tri01965,1,ictrp,NCT04388579,ClinicalTrials.gov
tri01966,1,ictrp,NCT04388605,ClinicalTrials.gov
tri01967,1,ictrp,NCT04388644,ClinicalTrials.gov
tri01968,1,ictrp,NCT04388657,ClinicalTrials.gov
tri01969,1,ictrp,NCT04388670,ClinicalTrials.gov
tri01970,1,ictrp,NCT04389294,ClinicalTrials.gov
tri01971,1,ictrp,NCT04389320,ClinicalTrials.gov
tri01972,1,ictrp,NCT04389359,ClinicalTrials.gov
tri01973,1,ictrp,NCT04389671,ClinicalTrials.gov
tri01974,1,ictrp,NCT04390139,ClinicalTrials.gov
tri01975,1,ictrp,NCT04390165,ClinicalTrials.gov
tri01976,1,ictrp,NCT04390178,ClinicalTrials.gov
tri01977,1,ictrp,NCT04390191,ClinicalTrials.gov
tri01978,1,ictrp,NCT04394039,ClinicalTrials.gov
tri01979,1,ictrp,ACTRN12620000445976,ANZCTR
tri01980,1,ictrp,ACTRN12620000580976,ANZCTR
tri01981,1,ictrp,ACTRN12620000588998,ANZCTR
tri01982,1,ictrp,ACTRN12620000571976,ANZCTR
tri01983,1,ictrp,ACTRN12620000575932,ANZCTR
tri01984,1,ictrp,ACTRN12620000579998,ANZCTR
tri01985,1,ictrp,ACTRN12620000590965,ANZCTR
tri01986,1,ictrp,EUCTR2020-001684-89,EudraCT
tri01986,2,ictrp,ISRCTN40580903,ISRCTN
tri01987,1,ictrp,ISRCTN85216856,ISRCTN
tri01988,1,ictrp,ISRCTN44152751,ISRCTN
tri01989,1,ictrp,ChiCTR2000033200,ChiCTR
tri01990,1,ictrp,ChiCTR2000033198,ChiCTR
tri01991,1,ictrp,ChiCTR2000033197,ChiCTR
tri01992,1,ictrp,ChiCTR2000033190,ChiCTR
tri01993,1,ictrp,ChiCTR2000033186,ChiCTR
tri01994,1,ictrp,ChiCTR2000033133,ChiCTR
tri01995,1,ictrp,ChiCTR2000033108,ChiCTR
tri01996,1,ictrp,ChiCTR2000033107,ChiCTR
tri01997,1,ictrp,ChiCTR2000033105,ChiCTR
tri01998,1,ictrp,ChiCTR2000033104,ChiCTR
tri01999,1,ictrp,ChiCTR2000033057,ChiCTR
tri02000,1,ictrp,ChiCTR2000033056,ChiCTR
tri02001,1,ictrp,ChiCTR2000033055,ChiCTR
tri02002,1,ictrp,ChiCTR2000033054,ChiCTR
tri02003,1,ictrp,ChiCTR2000033053,ChiCTR
tri02004,1,ictrp,ChiCTR2000033052,ChiCTR
tri02005,1,ictrp,ChiCTR2000033050,ChiCTR
tri02006,1,ictrp,ChiCTR2000033049,ChiCTR
tri02007,1,ictrp,EUCTR2020-001805-21,EudraCT
tri02008,1,ictrp,EUCTR2020-001614-38,EudraCT
tri02009,1,ictrp,EUCTR2020-001770-30,EudraCT
tri02010,1,ictrp,EUCTR2020-001995-13,EudraCT
tri02011,1,ictrp,EUCTR2020-002274-28,EudraCT
tri02012,1,ictrp,EUCTR2020-001704-42,EudraCT
tri02013,1,ictrp,NCT04275388,ClinicalTrials.gov
tri02014,1,ictrp,NCT04313127,ClinicalTrials.gov
tri02015,1,ictrp,NCT04321993,ClinicalTrials.gov
tri02016,1,ictrp,NCT04322565,ClinicalTrials.gov
tri02016,2,reg,EUCTR2020-001258-23,EudraCT
tri02017,1,ictrp,NCT04325893,ClinicalTrials.gov
tri02018,1,ictrp,NCT04326387,ClinicalTrials.gov
tri02019,1,ictrp,NCT04328129,ClinicalTrials.gov
tri02020,1,ictrp,NCT04334252,ClinicalTrials.gov
tri02021,1,ictrp,NCT04338932,ClinicalTrials.gov
tri02022,1,ictrp,NCT04340921,ClinicalTrials.gov
tri02023,1,ictrp,NCT04341389,ClinicalTrials.gov
tri02024,1,ictrp,NCT04341935,ClinicalTrials.gov
tri02025,1,ictrp,NCT04342182,ClinicalTrials.gov
tri02026,1,ictrp,NCT04352699,ClinicalTrials.gov
tri02027,1,ictrp,NCT04352842,ClinicalTrials.gov
tri02028,1,ictrp,NCT04358783,ClinicalTrials.gov
tri02029,1,ictrp,NCT04359537,ClinicalTrials.gov
tri02030,1,ictrp,NCT04361253,ClinicalTrials.gov
tri02031,1,ictrp,NCT04363346,ClinicalTrials.gov
tri02032,1,ictrp,NCT04363502,ClinicalTrials.gov
tri02033,1,ictrp,NCT04366960,ClinicalTrials.gov
tri02033,2,auto,EUCTR2020-001708-41,EudraCT
tri02034,1,ictrp,NCT04367831,ClinicalTrials.gov
tri02035,1,ictrp,NCT04370782,ClinicalTrials.gov
tri02036,1,ictrp,NCT04370808,ClinicalTrials.gov
tri02037,1,ictrp,NCT04371952,ClinicalTrials.gov
tri02038,1,ictrp,NCT04372979,ClinicalTrials.gov
tri02039,1,ictrp,NCT04374513,ClinicalTrials.gov
tri02040,1,ictrp,NCT04375124,ClinicalTrials.gov
tri02041,1,ictrp,NCT04377685,ClinicalTrials.gov
tri02042,1,ictrp,NCT04377724,ClinicalTrials.gov
tri02043,1,ictrp,NCT04377789,ClinicalTrials.gov
tri02044,1,ictrp,NCT04388436,ClinicalTrials.gov
tri02045,1,ictrp,NCT04388631,ClinicalTrials.gov
tri02046,1,ictrp,NCT04388683,ClinicalTrials.gov
tri02047,1,ictrp,NCT04389333,ClinicalTrials.gov
tri02048,1,ictrp,NCT04389372,ClinicalTrials.gov
tri02049,1,ictrp,NCT04389385,ClinicalTrials.gov
tri02050,1,ictrp,NCT04389463,ClinicalTrials.gov
tri02051,1,ictrp,NCT04389645,ClinicalTrials.gov
tri02052,1,ictrp,NCT04389658,ClinicalTrials.gov
tri02053,1,ictrp,NCT04389684,ClinicalTrials.gov
tri02054,1,ictrp,NCT04389801,ClinicalTrials.gov
tri02055,1,ictrp,NCT04389944,ClinicalTrials.gov
tri02056,1,ictrp,NCT04390061,ClinicalTrials.gov
tri02056,2,ictrp,EUCTR2020-002035-30,EudraCT
tri02057,1,ictrp,NCT04390152,ClinicalTrials.gov
tri02058,1,ictrp,NCT04390217,ClinicalTrials.gov
tri02059,1,ictrp,NCT04390269,ClinicalTrials.gov
tri02060,1,ictrp,NCT04390412,ClinicalTrials.gov
tri02060,2,ictrp,IRCT20200509047366N1,IRCT
tri02061,1,ictrp,NCT04390464,ClinicalTrials.gov
tri02061,2,ictrp,EUCTR2020-001354-22,EudraCT
tri02061,3,ictrp,ISRCTN11188345,ISRCTN
tri02062,1,ictrp,NCT04390477,ClinicalTrials.gov
tri02063,1,ictrp,NCT04390503,ClinicalTrials.gov
tri02064,1,ictrp,NCT04390555,ClinicalTrials.gov
tri02065,1,ictrp,NCT04391400,ClinicalTrials.gov
tri02066,1,ictrp,NCT04391686,ClinicalTrials.gov
tri02067,1,ictrp,NCT04391712,ClinicalTrials.gov
tri02068,1,ictrp,NCT04391829,ClinicalTrials.gov
tri02069,1,ictrp,NCT04391881,ClinicalTrials.gov
tri02070,1,ictrp,NCT04391920,ClinicalTrials.gov
tri02071,1,ictrp,NCT04391946,ClinicalTrials.gov
tri02072,1,ictrp,NCT04392089,ClinicalTrials.gov
tri02073,1,ictrp,NCT04392141,ClinicalTrials.gov
tri02074,1,ictrp,NCT04392245,ClinicalTrials.gov
tri02075,1,ictrp,NCT04392323,ClinicalTrials.gov
tri02076,1,ictrp,NCT04392388,ClinicalTrials.gov
tri02077,1,ictrp,NCT04392401,ClinicalTrials.gov
tri02078,1,ictrp,NCT04392427,ClinicalTrials.gov
tri02079,1,ictrp,NCT04392453,ClinicalTrials.gov
tri02080,1,ictrp,NCT04392713,ClinicalTrials.gov
tri02081,1,ictrp,NCT04392778,ClinicalTrials.gov
tri02082,1,ictrp,NCT04393961,ClinicalTrials.gov
tri02083,1,ictrp,NCT04394000,ClinicalTrials.gov
tri02084,1,ictrp,NCT04394026,ClinicalTrials.gov
tri02085,1,ictrp,NCT04394169,ClinicalTrials.gov
tri02086,1,ictrp,NCT04394182,ClinicalTrials.gov
tri02087,1,ictrp,NCT04394195,ClinicalTrials.gov
tri02088,1,ictrp,NCT04394208,ClinicalTrials.gov
tri02089,1,ictrp,NCT04395833,ClinicalTrials.gov
tri02090,1,ictrp,NCT04259892,ClinicalTrials.gov
tri02091,1,ictrp,NCT04306393,ClinicalTrials.gov
tri02091,2,auto,EUCTR2020-001490-68,EudraCT
tri02092,1,ictrp,NCT04318314,ClinicalTrials.gov
tri02093,1,ictrp,NCT04336761,ClinicalTrials.gov
tri02094,1,ictrp,NCT04337346,ClinicalTrials.gov
tri02095,1,ictrp,NCT04338828,ClinicalTrials.gov
tri02096,1,ictrp,NCT04338945,ClinicalTrials.gov
tri02097,1,ictrp,NCT04341675,ClinicalTrials.gov
tri02098,1,ictrp,NCT04342637,ClinicalTrials.gov
tri02099,1,ictrp,NCT04342663,ClinicalTrials.gov
tri02100,1,ictrp,NCT04347681,ClinicalTrials.gov
tri02101,1,ictrp,NCT04347928,ClinicalTrials.gov
tri02102,1,ictrp,NCT04348240,ClinicalTrials.gov
tri02103,1,ictrp,NCT04350736,ClinicalTrials.gov
tri02104,1,ictrp,NCT04351399,ClinicalTrials.gov
tri02105,1,ictrp,NCT04351633,ClinicalTrials.gov
tri02106,1,ictrp,NCT04353011,ClinicalTrials.gov
tri02107,1,ictrp,NCT04354714,ClinicalTrials.gov
tri02108,1,ictrp,NCT04355143,ClinicalTrials.gov
tri02109,1,ictrp,NCT04355533,ClinicalTrials.gov
tri02110,1,ictrp,NCT04355897,ClinicalTrials.gov
tri02111,1,ictrp,NCT04358081,ClinicalTrials.gov
tri02112,1,ictrp,NCT04360837,ClinicalTrials.gov
tri02113,1,ictrp,NCT04361214,ClinicalTrials.gov
tri02114,1,ictrp,NCT04361344,ClinicalTrials.gov
tri02115,1,ictrp,NCT04362189,ClinicalTrials.gov
tri02116,1,ictrp,NCT04365153,ClinicalTrials.gov
tri02117,1,ictrp,NCT04365348,ClinicalTrials.gov
tri02118,1,ictrp,NCT04365361,ClinicalTrials.gov
tri02119,1,ictrp,NCT04365764,ClinicalTrials.gov
tri02120,1,ictrp,NCT04368000,ClinicalTrials.gov
tri02121,1,ictrp,NCT04368845,ClinicalTrials.gov
tri02122,1,ictrp,NCT04372628,ClinicalTrials.gov
tri02123,1,ictrp,NCT04373096,ClinicalTrials.gov
tri02124,1,ictrp,NCT04374656,ClinicalTrials.gov
tri02125,1,ictrp,NCT04375501,ClinicalTrials.gov
tri02126,1,ictrp,NCT04376580,ClinicalTrials.gov
tri02127,1,ictrp,NCT04380402,ClinicalTrials.gov
tri02128,1,ictrp,NCT04383678,ClinicalTrials.gov
tri02129,1,ictrp,NCT04384406,ClinicalTrials.gov
tri02130,1,ictrp,NCT04384445,ClinicalTrials.gov
tri02131,1,ictrp,NCT04385147,ClinicalTrials.gov
tri02132,1,ictrp,NCT04386265,ClinicalTrials.gov
tri02133,1,ictrp,NCT04386447,ClinicalTrials.gov
tri02134,1,ictrp,NCT04387240,ClinicalTrials.gov
tri02135,1,ictrp,NCT04388618,ClinicalTrials.gov
tri02136,1,ictrp,NCT04390022,ClinicalTrials.gov
tri02137,1,ictrp,NCT04390074,ClinicalTrials.gov
tri02138,1,ictrp,NCT04391101,ClinicalTrials.gov
tri02139,1,ictrp,NCT04391738,ClinicalTrials.gov
tri02140,1,ictrp,NCT04392128,ClinicalTrials.gov
tri02141,1,ictrp,NCT04392232,ClinicalTrials.gov
tri02142,1,ictrp,NCT04393038,ClinicalTrials.gov
tri02143,1,ictrp,NCT04393051,ClinicalTrials.gov
tri02144,1,ictrp,NCT04393155,ClinicalTrials.gov
tri02145,1,ictrp,NCT04393402,ClinicalTrials.gov
tri02146,1,ictrp,NCT04393428,ClinicalTrials.gov
tri02147,1,ictrp,NCT04393558,ClinicalTrials.gov
tri02148,1,ictrp,NCT04393727,ClinicalTrials.gov
tri02149,1,ictrp,NCT04393792,ClinicalTrials.gov
tri02149,2,ictrp,EUCTR2020-001721-31,EudraCT
tri02150,1,ictrp,NCT04393805,ClinicalTrials.gov
tri02151,1,ictrp,NCT04393818,ClinicalTrials.gov
tri02152,1,ictrp,NCT04393974,ClinicalTrials.gov
tri02153,1,ictrp,NCT04394013,ClinicalTrials.gov
tri02154,1,ictrp,NCT04394390,ClinicalTrials.gov
tri02155,1,ictrp,NCT04394403,ClinicalTrials.gov
tri02156,1,ictrp,NCT04394429,ClinicalTrials.gov
tri02157,1,ictrp,NCT04394442,ClinicalTrials.gov
tri02158,1,ictrp,NCT04395144,ClinicalTrials.gov
tri02159,1,ictrp,NCT04395456,ClinicalTrials.gov
tri02160,1,ictrp,NCT04395664,ClinicalTrials.gov
tri02161,1,ictrp,NCT04395742,ClinicalTrials.gov
tri02162,1,ictrp,NCT04395755,ClinicalTrials.gov
tri02163,1,ictrp,NCT04395768,ClinicalTrials.gov
tri02164,1,ictrp,NCT04395794,ClinicalTrials.gov
tri02165,1,ictrp,NCT04395885,ClinicalTrials.gov
tri02166,1,ictrp,NCT04395911,ClinicalTrials.gov
tri02167,1,ictrp,NCT04395976,ClinicalTrials.gov
tri02168,1,ictrp,NCT04396106,ClinicalTrials.gov
tri02169,1,ictrp,NCT04396197,ClinicalTrials.gov
tri02170,1,ictrp,NCT04396210,ClinicalTrials.gov
tri02171,1,ictrp,NCT04396314,ClinicalTrials.gov
tri02172,1,ictrp,NCT04396600,ClinicalTrials.gov
tri02173,1,ictrp,NCT04397172,ClinicalTrials.gov
tri02174,1,ictrp,NCT04397237,ClinicalTrials.gov
tri02175,1,ictrp,NCT04397328,ClinicalTrials.gov
tri02176,1,ictrp,NCT04397380,ClinicalTrials.gov
tri02177,1,ictrp,NCT04397523,ClinicalTrials.gov
tri02178,1,ictrp,NCT04397588,ClinicalTrials.gov
tri02179,1,ictrp,NCT04397614,ClinicalTrials.gov
tri02180,1,ictrp,NCT04397666,ClinicalTrials.gov
tri02181,1,ictrp,NCT04397705,ClinicalTrials.gov
tri02182,1,ictrp,NCT04397822,ClinicalTrials.gov
tri02183,1,ictrp,NCT04397835,ClinicalTrials.gov
tri02184,1,ictrp,NCT04397848,ClinicalTrials.gov
tri02185,1,ictrp,NCT04398264,ClinicalTrials.gov
tri02186,1,ictrp,NCT04398277,ClinicalTrials.gov
tri02187,1,ictrp,NCT04398290,ClinicalTrials.gov
tri02188,1,ictrp,NCT04398303,ClinicalTrials.gov
tri02189,1,ictrp,NCT04399746,ClinicalTrials.gov
tri02190,1,ictrp,NCT04400032,ClinicalTrials.gov
tri02191,1,ictrp,NCT04404634,ClinicalTrials.gov
tri02192,1,ictrp,ACTRN12620000602921,ANZCTR
tri02193,1,ictrp,ACTRN12620000617965,ANZCTR
tri02194,1,ictrp,ACTRN12620000593932,ANZCTR
tri02195,1,ictrp,ACTRN12620000609954,ANZCTR
tri02196,1,ictrp,ACTRN12620000612910,ANZCTR
tri02197,1,ictrp,ChiCTR2000033433,ChiCTR
tri02198,1,ictrp,ChiCTR2000033372,ChiCTR
tri02199,1,ictrp,ChiCTR2000033364,ChiCTR
tri02200,1,ictrp,ChiCTR2000033347,ChiCTR
tri02201,1,ictrp,ChiCTR2000033346,ChiCTR
tri02202,1,ictrp,ChiCTR2000033345,ChiCTR
tri02203,1,ictrp,ChiCTR2000033342,ChiCTR
tri02204,1,ictrp,ChiCTR2000033323,ChiCTR
tri02205,1,ictrp,ChiCTR2000033320,ChiCTR
tri02206,1,ictrp,ChiCTR2000033319,ChiCTR
tri02207,1,ictrp,ChiCTR2000033318,ChiCTR
tri02208,1,ictrp,ChiCTR2000033317,ChiCTR
tri02209,1,ictrp,ChiCTR2000033286,ChiCTR
tri02210,1,ictrp,ChiCTR2000033284,ChiCTR
tri02211,1,ictrp,ChiCTR2000033261,ChiCTR
tri02212,1,ictrp,ChiCTR2000031539,ChiCTR
tri02213,1,ictrp,ChiCTR2000029479,ChiCTR
tri02214,1,ictrp,ISRCTN15254871,ISRCTN
tri02215,1,ictrp,ISRCTN13447477,ISRCTN
tri02216,1,ictrp,ISRCTN64783542,ISRCTN
